comment_id,task_id,user_id,body,created_at
12868,3387,242,Comment 12868: investigating issue 68.,2025-06-20 02:09:50
12869,3300,197,Comment 12869: investigating issue 69.,2025-06-03 17:52:39
12870,2108,93,Comment 12870: investigating issue 70.,2024-09-27 02:58:30
12871,4853,168,Comment 12871: investigating issue 71.,2024-12-30 23:45:37
12872,1335,231,Comment 12872: investigating issue 72.,2025-05-07 09:10:03
12873,62,156,Comment 12873: investigating issue 73.,2025-04-13 18:58:35
12874,3455,165,Comment 12874: investigating issue 74.,2025-06-25 11:19:37
12875,3686,18,Comment 12875: investigating issue 75.,2024-11-28 10:21:37
12876,3422,74,Comment 12876: investigating issue 76.,2025-06-06 17:42:45
12877,4464,156,Comment 12877: investigating issue 77.,2024-10-28 13:49:37
12878,3322,184,Comment 12878: investigating issue 78.,2025-04-21 20:37:54
12879,4846,33,Comment 12879: investigating issue 79.,2025-04-08 14:02:23
12880,2377,58,Comment 12880: investigating issue 80.,2025-06-25 14:09:56
12881,4313,195,Comment 12881: investigating issue 81.,2024-09-16 17:22:48
12882,2839,93,Comment 12882: investigating issue 82.,2025-06-05 03:19:48
12883,3614,113,Comment 12883: investigating issue 83.,2025-04-03 22:35:48
12884,4956,290,Comment 12884: investigating issue 84.,2025-05-23 08:39:47
12885,97,111,Comment 12885: investigating issue 85.,2024-10-04 08:52:08
12886,4251,106,Comment 12886: investigating issue 86.,2024-12-21 09:58:40
12887,2133,138,Comment 12887: investigating issue 87.,2024-10-18 12:09:08
12888,69,34,Comment 12888: investigating issue 88.,2025-05-07 12:41:35
12889,2099,81,Comment 12889: investigating issue 89.,2025-01-07 07:59:08
12890,670,287,Comment 12890: investigating issue 90.,2025-04-25 00:25:08
12891,1618,82,Comment 12891: investigating issue 91.,2025-02-13 08:39:44
12892,36,242,Comment 12892: investigating issue 92.,2025-04-04 08:58:40
12893,4112,238,Comment 12893: investigating issue 93.,2025-04-14 07:49:35
12894,2879,97,Comment 12894: investigating issue 94.,2025-03-29 01:04:58
12895,58,64,Comment 12895: investigating issue 95.,2024-10-15 12:15:00
12896,3809,149,Comment 12896: investigating issue 96.,2024-10-09 09:31:44
12897,1205,191,Comment 12897: investigating issue 97.,2025-09-20 12:08:03
12898,1559,192,Comment 12898: investigating issue 98.,2025-08-23 21:42:04
12899,1336,277,Comment 12899: investigating issue 99.,2024-10-18 15:24:24
12900,2476,202,Comment 12900: investigating issue 100.,2025-07-17 11:05:51
12901,3634,151,Comment 12901: investigating issue 101.,2025-07-22 20:44:37
12902,2417,128,Comment 12902: investigating issue 102.,2024-12-15 23:35:55
12903,2923,56,Comment 12903: investigating issue 103.,2025-06-22 01:43:06
12904,2548,262,Comment 12904: investigating issue 104.,2025-09-12 23:17:47
12905,2105,95,Comment 12905: investigating issue 105.,2025-09-21 03:53:09
12906,229,38,Comment 12906: investigating issue 106.,2025-08-29 16:21:47
12907,1285,115,Comment 12907: investigating issue 107.,2025-09-26 03:50:16
12908,2718,265,Comment 12908: investigating issue 108.,2025-08-22 18:39:34
12909,4612,264,Comment 12909: investigating issue 109.,2024-10-10 21:42:50
12910,3287,223,Comment 12910: investigating issue 110.,2025-07-17 11:52:41
12911,2927,164,Comment 12911: investigating issue 111.,2024-12-25 21:00:12
12912,2176,265,Comment 12912: investigating issue 112.,2025-06-09 14:49:39
12913,1830,17,Comment 12913: investigating issue 113.,2025-03-12 18:14:10
12914,2322,219,Comment 12914: investigating issue 114.,2025-07-31 18:38:13
12915,3682,106,Comment 12915: investigating issue 115.,2024-09-21 17:30:30
12916,2075,28,Comment 12916: investigating issue 116.,2024-09-08 12:07:25
12917,426,190,Comment 12917: investigating issue 117.,2025-02-13 18:22:54
12918,3074,179,Comment 12918: investigating issue 118.,2025-08-07 13:38:02
12919,3851,103,Comment 12919: investigating issue 119.,2025-09-24 18:34:23
12920,1535,94,Comment 12920: investigating issue 120.,2025-07-20 14:11:44
12921,4133,252,Comment 12921: investigating issue 121.,2025-06-28 19:10:40
12922,588,71,Comment 12922: investigating issue 122.,2025-03-30 20:32:18
12923,2226,57,Comment 12923: investigating issue 123.,2025-05-02 13:29:48
12924,1041,189,Comment 12924: investigating issue 124.,2025-02-28 19:40:06
12925,1895,216,Comment 12925: investigating issue 125.,2024-09-16 22:30:11
12926,1390,283,Comment 12926: investigating issue 126.,2025-08-05 00:57:19
12927,4936,12,Comment 12927: investigating issue 127.,2025-09-24 08:09:21
12928,3932,162,Comment 12928: investigating issue 128.,2025-09-22 00:37:45
12929,4355,250,Comment 12929: investigating issue 129.,2025-02-04 05:17:36
12930,3061,139,Comment 12930: investigating issue 130.,2025-04-16 17:47:33
12931,3368,124,Comment 12931: investigating issue 131.,2025-03-31 14:57:20
12932,1428,257,Comment 12932: investigating issue 132.,2025-06-17 02:25:58
12933,1888,180,Comment 12933: investigating issue 133.,2025-09-03 16:27:31
12934,2530,219,Comment 12934: investigating issue 134.,2025-01-01 21:12:38
12935,394,219,Comment 12935: investigating issue 135.,2025-07-16 09:22:02
12936,2795,79,Comment 12936: investigating issue 136.,2025-09-18 07:57:39
12937,1856,169,Comment 12937: investigating issue 137.,2025-06-24 21:34:40
12938,2650,183,Comment 12938: investigating issue 138.,2024-12-31 17:06:34
12939,4342,290,Comment 12939: investigating issue 139.,2024-10-08 13:12:21
12940,425,41,Comment 12940: investigating issue 140.,2025-09-25 01:01:50
12941,3284,298,Comment 12941: investigating issue 141.,2025-07-02 19:52:51
12942,3225,220,Comment 12942: investigating issue 142.,2025-09-25 15:24:50
12943,1021,165,Comment 12943: investigating issue 143.,2025-07-17 15:33:15
12944,1634,10,Comment 12944: investigating issue 144.,2025-08-09 05:17:47
12945,2992,294,Comment 12945: investigating issue 145.,2024-12-18 21:07:11
12946,2798,231,Comment 12946: investigating issue 146.,2025-08-24 23:13:05
12947,3836,197,Comment 12947: investigating issue 147.,2025-06-25 07:16:07
12948,4594,25,Comment 12948: investigating issue 148.,2024-09-28 21:26:16
12949,158,88,Comment 12949: investigating issue 149.,2025-08-16 21:25:38
12950,1703,49,Comment 12950: investigating issue 150.,2025-03-07 08:14:31
12951,3811,71,Comment 12951: investigating issue 151.,2025-07-25 12:59:13
12952,2719,37,Comment 12952: investigating issue 152.,2024-12-16 04:37:23
12953,2656,161,Comment 12953: investigating issue 153.,2025-05-25 03:22:41
12954,3845,297,Comment 12954: investigating issue 154.,2024-12-19 16:17:04
12955,3061,67,Comment 12955: investigating issue 155.,2025-03-12 22:08:05
12956,2163,25,Comment 12956: investigating issue 156.,2025-01-21 12:26:51
12957,693,62,Comment 12957: investigating issue 157.,2024-10-19 15:10:05
12958,3281,147,Comment 12958: investigating issue 158.,2025-02-13 01:01:39
12959,3500,225,Comment 12959: investigating issue 159.,2025-08-24 06:08:04
12960,4736,146,Comment 12960: investigating issue 160.,2025-03-21 04:06:49
12961,3728,239,Comment 12961: investigating issue 161.,2025-04-13 06:52:55
12962,4865,84,Comment 12962: investigating issue 162.,2024-10-06 17:41:19
12963,2861,20,Comment 12963: investigating issue 163.,2025-02-15 20:34:05
12964,842,287,Comment 12964: investigating issue 164.,2025-01-16 02:46:46
12965,3953,121,Comment 12965: investigating issue 165.,2025-06-22 17:48:47
12966,4742,90,Comment 12966: investigating issue 166.,2024-11-23 21:46:48
12967,4979,52,Comment 12967: investigating issue 167.,2025-08-02 02:51:37
12968,3927,238,Comment 12968: investigating issue 168.,2024-11-06 00:12:35
12969,244,269,Comment 12969: investigating issue 169.,2025-07-07 14:50:31
12970,3232,295,Comment 12970: investigating issue 170.,2025-04-05 16:52:45
12971,3671,127,Comment 12971: investigating issue 171.,2024-10-15 09:36:51
12972,1046,285,Comment 12972: investigating issue 172.,2025-02-02 16:49:59
12973,4829,72,Comment 12973: investigating issue 173.,2025-08-28 17:45:15
12974,4453,53,Comment 12974: investigating issue 174.,2025-09-03 00:50:23
12975,4296,298,Comment 12975: investigating issue 175.,2025-06-05 15:03:11
12976,1438,242,Comment 12976: investigating issue 176.,2025-08-05 04:35:19
12977,4715,1,Comment 12977: investigating issue 177.,2025-02-01 15:02:38
12978,250,13,Comment 12978: investigating issue 178.,2025-05-02 00:56:34
12979,2827,50,Comment 12979: investigating issue 179.,2025-01-13 16:36:50
12980,4804,227,Comment 12980: investigating issue 180.,2024-11-20 19:51:46
12981,3394,235,Comment 12981: investigating issue 181.,2024-11-13 19:22:56
12982,3182,39,Comment 12982: investigating issue 182.,2025-03-13 00:11:19
12983,3940,20,Comment 12983: investigating issue 183.,2024-11-21 03:29:55
12984,4126,63,Comment 12984: investigating issue 184.,2024-11-17 10:36:40
12985,190,228,Comment 12985: investigating issue 185.,2025-02-06 03:28:45
12986,2880,179,Comment 12986: investigating issue 186.,2025-01-12 11:49:03
12987,4041,264,Comment 12987: investigating issue 187.,2025-03-20 17:32:00
12988,3010,62,Comment 12988: investigating issue 188.,2024-12-22 22:50:55
12989,3630,33,Comment 12989: investigating issue 189.,2024-09-04 16:09:34
12990,3034,112,Comment 12990: investigating issue 190.,2025-09-26 10:33:59
12991,4387,105,Comment 12991: investigating issue 191.,2025-04-30 05:04:01
12992,4449,229,Comment 12992: investigating issue 192.,2025-08-29 07:16:14
12993,4470,140,Comment 12993: investigating issue 193.,2024-11-26 11:48:13
12994,2843,199,Comment 12994: investigating issue 194.,2025-09-07 05:43:02
12995,4856,228,Comment 12995: investigating issue 195.,2024-09-19 15:41:02
12996,4147,223,Comment 12996: investigating issue 196.,2025-04-21 14:37:32
12997,3815,209,Comment 12997: investigating issue 197.,2024-12-09 03:22:36
12998,2784,296,Comment 12998: investigating issue 198.,2025-07-11 15:08:55
12999,3687,85,Comment 12999: investigating issue 199.,2025-03-14 16:30:57
13000,1615,157,Comment 13000: investigating issue 0.,2025-06-29 15:06:19
13001,597,240,Comment 13001: investigating issue 1.,2024-11-17 09:20:33
13002,4026,245,Comment 13002: investigating issue 2.,2024-11-07 07:19:34
13003,457,81,Comment 13003: investigating issue 3.,2024-10-19 13:54:35
13004,1689,249,Comment 13004: investigating issue 4.,2025-08-05 19:08:01
13005,2117,57,Comment 13005: investigating issue 5.,2024-12-08 02:25:48
13006,4446,152,Comment 13006: investigating issue 6.,2025-08-20 06:38:26
13007,2213,242,Comment 13007: investigating issue 7.,2024-11-02 03:34:24
13008,3750,289,Comment 13008: investigating issue 8.,2025-02-04 16:30:20
13009,4316,272,Comment 13009: investigating issue 9.,2025-07-12 12:23:54
13010,4224,129,Comment 13010: investigating issue 10.,2025-09-15 12:53:08
13011,4412,212,Comment 13011: investigating issue 11.,2025-03-14 00:32:24
13012,4561,83,Comment 13012: investigating issue 12.,2025-03-31 07:36:58
13013,3198,280,Comment 13013: investigating issue 13.,2025-08-14 06:27:51
13014,741,211,Comment 13014: investigating issue 14.,2025-06-02 11:57:09
13015,2872,35,Comment 13015: investigating issue 15.,2025-02-23 14:15:55
13016,697,84,Comment 13016: investigating issue 16.,2025-09-14 05:11:06
13017,3843,110,Comment 13017: investigating issue 17.,2024-11-03 08:36:35
13018,2704,66,Comment 13018: investigating issue 18.,2024-11-08 13:54:19
13019,2934,1,Comment 13019: investigating issue 19.,2025-04-07 02:04:43
13020,1569,208,Comment 13020: investigating issue 20.,2024-11-14 23:15:58
13021,1150,54,Comment 13021: investigating issue 21.,2025-05-13 18:59:53
13022,966,199,Comment 13022: investigating issue 22.,2025-02-14 03:09:02
13023,4949,147,Comment 13023: investigating issue 23.,2025-05-24 23:30:53
13024,703,83,Comment 13024: investigating issue 24.,2025-05-23 13:49:31
13025,4242,289,Comment 13025: investigating issue 25.,2024-10-30 07:09:07
13026,1587,3,Comment 13026: investigating issue 26.,2024-11-05 22:49:07
13027,4076,52,Comment 13027: investigating issue 27.,2024-12-04 05:28:22
13028,2674,262,Comment 13028: investigating issue 28.,2025-08-15 15:54:47
13029,1175,135,Comment 13029: investigating issue 29.,2025-02-13 05:07:14
13030,2369,121,Comment 13030: investigating issue 30.,2024-10-14 00:08:53
13031,3355,241,Comment 13031: investigating issue 31.,2025-04-21 02:24:49
13032,536,203,Comment 13032: investigating issue 32.,2025-09-17 08:12:23
13033,945,65,Comment 13033: investigating issue 33.,2025-03-04 14:46:48
13034,4861,269,Comment 13034: investigating issue 34.,2024-11-21 02:39:23
13035,1756,256,Comment 13035: investigating issue 35.,2025-07-02 22:53:34
13036,4352,273,Comment 13036: investigating issue 36.,2025-09-11 17:53:46
13037,4194,254,Comment 13037: investigating issue 37.,2025-01-18 02:40:55
13038,2249,101,Comment 13038: investigating issue 38.,2025-09-20 02:31:58
13039,1025,159,Comment 13039: investigating issue 39.,2025-02-14 01:02:17
13040,3557,239,Comment 13040: investigating issue 40.,2025-05-21 22:58:22
13041,1038,104,Comment 13041: investigating issue 41.,2025-06-14 19:10:51
13042,3404,124,Comment 13042: investigating issue 42.,2025-08-31 04:51:51
13043,824,9,Comment 13043: investigating issue 43.,2025-08-12 19:40:16
13044,1564,104,Comment 13044: investigating issue 44.,2025-05-26 06:38:36
13045,3418,39,Comment 13045: investigating issue 45.,2025-01-31 01:11:12
13046,75,273,Comment 13046: investigating issue 46.,2025-05-19 23:51:28
13047,1153,150,Comment 13047: investigating issue 47.,2025-09-24 00:46:19
13048,632,295,Comment 13048: investigating issue 48.,2025-06-20 05:25:34
13049,1875,180,Comment 13049: investigating issue 49.,2025-02-12 17:38:00
13050,367,234,Comment 13050: investigating issue 50.,2025-08-17 22:30:00
13051,1065,62,Comment 13051: investigating issue 51.,2025-08-31 00:26:57
13052,871,194,Comment 13052: investigating issue 52.,2025-02-01 23:20:48
13053,2393,161,Comment 13053: investigating issue 53.,2025-09-15 17:30:46
13054,4203,136,Comment 13054: investigating issue 54.,2025-02-28 16:43:56
13055,4654,291,Comment 13055: investigating issue 55.,2025-09-03 20:36:06
13056,2376,61,Comment 13056: investigating issue 56.,2025-02-16 23:18:41
13057,2980,120,Comment 13057: investigating issue 57.,2024-12-06 12:19:24
13058,1067,97,Comment 13058: investigating issue 58.,2025-03-23 15:28:08
13059,3338,86,Comment 13059: investigating issue 59.,2025-09-18 13:02:08
13060,4193,116,Comment 13060: investigating issue 60.,2025-08-12 14:21:47
13061,408,37,Comment 13061: investigating issue 61.,2024-12-13 19:59:49
13062,2295,251,Comment 13062: investigating issue 62.,2024-12-04 09:12:37
13063,490,48,Comment 13063: investigating issue 63.,2024-10-09 13:37:56
13064,1840,261,Comment 13064: investigating issue 64.,2025-03-09 10:40:56
13065,1763,113,Comment 13065: investigating issue 65.,2024-11-06 12:36:08
13066,663,81,Comment 13066: investigating issue 66.,2025-08-17 10:52:01
13067,4972,240,Comment 13067: investigating issue 67.,2025-03-18 17:12:34
13068,2090,174,Comment 13068: investigating issue 68.,2025-01-14 21:31:40
13069,3978,220,Comment 13069: investigating issue 69.,2025-07-20 03:00:25
13070,3131,94,Comment 13070: investigating issue 70.,2025-04-26 12:49:50
13071,1230,261,Comment 13071: investigating issue 71.,2025-01-17 08:50:10
13072,1658,251,Comment 13072: investigating issue 72.,2025-08-06 23:08:01
13073,3296,113,Comment 13073: investigating issue 73.,2025-08-17 06:46:32
13074,4189,278,Comment 13074: investigating issue 74.,2025-03-15 03:33:57
13075,727,115,Comment 13075: investigating issue 75.,2024-10-01 10:01:07
13076,3514,216,Comment 13076: investigating issue 76.,2025-09-13 12:18:56
13077,841,73,Comment 13077: investigating issue 77.,2025-02-07 19:33:00
13078,3999,273,Comment 13078: investigating issue 78.,2025-07-18 03:37:52
13079,4541,289,Comment 13079: investigating issue 79.,2025-03-16 04:29:23
13080,1837,103,Comment 13080: investigating issue 80.,2025-01-29 09:24:27
13081,3510,135,Comment 13081: investigating issue 81.,2025-06-06 06:33:31
13082,2551,279,Comment 13082: investigating issue 82.,2024-12-29 02:08:38
13083,3636,126,Comment 13083: investigating issue 83.,2025-06-10 11:43:39
13084,2118,282,Comment 13084: investigating issue 84.,2024-11-18 07:21:54
13085,3398,204,Comment 13085: investigating issue 85.,2024-11-14 15:40:54
13086,2275,289,Comment 13086: investigating issue 86.,2025-09-07 07:32:18
13087,793,14,Comment 13087: investigating issue 87.,2025-01-07 00:17:13
13088,3549,259,Comment 13088: investigating issue 88.,2024-12-26 17:51:35
13089,1043,160,Comment 13089: investigating issue 89.,2025-05-30 21:13:30
13090,4893,31,Comment 13090: investigating issue 90.,2025-03-29 18:06:17
13091,3847,77,Comment 13091: investigating issue 91.,2024-11-25 05:45:04
13092,2808,177,Comment 13092: investigating issue 92.,2025-06-21 18:02:41
13093,1942,73,Comment 13093: investigating issue 93.,2025-05-22 18:57:10
13094,1211,192,Comment 13094: investigating issue 94.,2025-09-26 14:18:10
13095,4212,188,Comment 13095: investigating issue 95.,2024-12-12 15:52:09
13096,525,73,Comment 13096: investigating issue 96.,2025-04-14 20:50:56
13097,488,74,Comment 13097: investigating issue 97.,2025-02-14 20:32:58
