task_id,project_id,title,description,priority,status,estimate_points,creator_user_id,created_at,updated_at,due_date
3636,10,Task 3636 for project 10,Implement feature 36 and write tests.,MEDIUM,IN_PROGRESS,3,191,2025-03-21 13:52:52,2025-04-04 13:52:52,2025-05-19 13:52:52
3637,92,Task 3637 for project 92,Implement feature 37 and write tests.,LOW,DONE,1,191,2025-09-25 17:49:15,2025-09-27 14:41:22,2025-10-23 17:49:15
3638,54,Task 3638 for project 54,Implement feature 38 and write tests.,LOW,REVIEW,8,275,2025-08-26 14:06:36,2025-09-27 14:41:22,
3639,2,Task 3639 for project 2,Implement feature 39 and write tests.,LOW,DONE,1,54,2024-10-27 20:18:11,2025-01-06 20:18:11,2024-11-13 20:18:11
3640,69,Task 3640 for project 69,Implement feature 40 and write tests.,MEDIUM,IN_PROGRESS,2,30,2025-06-02 02:48:49,2025-06-19 02:48:49,2025-06-22 02:48:49
3641,87,Task 3641 for project 87,Implement feature 41 and write tests.,MEDIUM,DONE,2,1,2024-09-05 16:26:33,2024-09-27 16:26:33,
3642,73,Task 3642 for project 73,Implement feature 42 and write tests.,HIGH,OPEN,2,258,2025-08-25 06:52:34,2025-09-27 14:41:22,2025-09-28 06:52:34
3643,32,Task 3643 for project 32,Implement feature 43 and write tests.,MEDIUM,DONE,3,161,2025-09-12 02:45:01,2025-09-27 14:41:22,2025-10-30 02:45:01
3644,82,Task 3644 for project 82,Implement feature 44 and write tests.,HIGH,DONE,3,206,2025-03-10 11:14:37,2025-04-30 11:14:37,
3645,96,Task 3645 for project 96,Implement feature 45 and write tests.,HIGH,OPEN,3,160,2024-11-03 20:23:10,2024-11-19 20:23:10,2024-12-20 20:23:10
3646,28,Task 3646 for project 28,Implement feature 46 and write tests.,HIGH,OPEN,2,152,2024-12-21 15:35:13,2025-02-14 15:35:13,2024-12-31 15:35:13
3647,19,Task 3647 for project 19,Implement feature 47 and write tests.,LOW,OPEN,5,92,2024-09-30 22:43:27,2024-11-08 22:43:27,2024-10-02 22:43:27
3648,89,Task 3648 for project 89,Implement feature 48 and write tests.,MEDIUM,REVIEW,2,33,2024-09-07 22:21:05,2024-10-09 22:21:05,2024-10-17 22:21:05
3649,69,Task 3649 for project 69,Implement feature 49 and write tests.,MEDIUM,IN_PROGRESS,1,112,2024-10-30 04:50:07,2025-01-03 04:50:07,2024-12-01 04:50:07
3650,73,Task 3650 for project 73,Implement feature 0 and write tests.,LOW,DONE,13,58,2024-10-12 13:17:54,2024-12-08 13:17:54,2024-11-21 13:17:54
3651,20,Task 3651 for project 20,Implement feature 1 and write tests.,HIGH,OPEN,2,209,2025-03-07 07:06:52,2025-03-19 07:06:52,2025-04-10 07:06:52
3652,84,Task 3652 for project 84,Implement feature 2 and write tests.,HIGH,OPEN,8,83,2025-09-06 14:30:50,2025-09-27 14:41:22,2025-09-14 14:30:50
3653,3,Task 3653 for project 3,Implement feature 3 and write tests.,HIGH,IN_PROGRESS,3,30,2025-01-20 23:29:11,2025-03-15 23:29:11,
3654,53,Task 3654 for project 53,Implement feature 4 and write tests.,MEDIUM,DONE,3,11,2024-12-12 04:08:31,2024-12-19 04:08:31,
3655,1,Task 3655 for project 1,Implement feature 5 and write tests.,MEDIUM,IN_PROGRESS,8,179,2025-01-03 09:36:04,2025-03-13 09:36:04,
3656,44,Task 3656 for project 44,Implement feature 6 and write tests.,LOW,OPEN,3,100,2025-06-07 05:13:03,2025-06-07 05:13:03,2025-06-14 05:13:03
3657,42,Task 3657 for project 42,Implement feature 7 and write tests.,LOW,REVIEW,3,24,2025-04-14 07:39:10,2025-05-18 07:39:10,
3658,32,Task 3658 for project 32,Implement feature 8 and write tests.,LOW,DONE,5,272,2025-02-02 02:21:00,2025-03-19 02:21:00,2025-02-03 02:21:00
3659,71,Task 3659 for project 71,Implement feature 9 and write tests.,MEDIUM,DONE,8,83,2025-06-24 05:27:59,2025-09-10 05:27:59,
3660,22,Task 3660 for project 22,Implement feature 10 and write tests.,MEDIUM,DONE,3,290,2024-09-21 02:48:00,2024-11-28 02:48:00,2024-10-17 02:48:00
3661,90,Task 3661 for project 90,Implement feature 11 and write tests.,MEDIUM,REVIEW,8,222,2024-12-09 00:08:01,2025-02-02 00:08:01,
3662,32,Task 3662 for project 32,Implement feature 12 and write tests.,MEDIUM,IN_PROGRESS,2,117,2024-12-19 07:59:41,2025-01-14 07:59:41,
3663,65,Task 3663 for project 65,Implement feature 13 and write tests.,LOW,OPEN,8,198,2025-01-08 22:39:58,2025-03-01 22:39:58,2025-02-08 22:39:58
3664,96,Task 3664 for project 96,Implement feature 14 and write tests.,MEDIUM,REVIEW,5,43,2025-08-31 08:50:28,2025-09-27 14:41:22,2025-09-08 08:50:28
3665,70,Task 3665 for project 70,Implement feature 15 and write tests.,MEDIUM,DONE,8,207,2024-12-19 02:49:34,2025-01-19 02:49:34,2024-12-26 02:49:34
3666,56,Task 3666 for project 56,Implement feature 16 and write tests.,HIGH,IN_PROGRESS,5,283,2025-03-28 06:45:40,2025-04-10 06:45:40,
3667,1,Task 3667 for project 1,Implement feature 17 and write tests.,MEDIUM,IN_PROGRESS,3,39,2024-12-29 02:09:30,2025-01-18 02:09:30,2025-01-31 02:09:30
3668,26,Task 3668 for project 26,Implement feature 18 and write tests.,MEDIUM,OPEN,2,116,2024-11-29 22:47:03,2025-02-02 22:47:03,2025-01-03 22:47:03
3669,94,Task 3669 for project 94,Implement feature 19 and write tests.,HIGH,OPEN,5,115,2025-05-01 22:37:41,2025-06-29 22:37:41,
3670,95,Task 3670 for project 95,Implement feature 20 and write tests.,MEDIUM,DONE,3,33,2025-09-17 23:56:24,2025-09-27 14:41:22,2025-11-02 23:56:24
3671,3,Task 3671 for project 3,Implement feature 21 and write tests.,MEDIUM,BLOCKED,13,208,2025-08-13 05:00:43,2025-09-27 14:41:22,2025-08-20 05:00:43
3672,6,Task 3672 for project 6,Implement feature 22 and write tests.,HIGH,IN_PROGRESS,8,217,2025-05-18 04:21:09,2025-06-08 04:21:09,
3673,1,Task 3673 for project 1,Implement feature 23 and write tests.,HIGH,REVIEW,3,276,2025-09-13 13:31:46,2025-09-27 14:41:22,2025-10-25 13:31:46
3674,32,Task 3674 for project 32,Implement feature 24 and write tests.,HIGH,CANCELLED,1,39,2024-11-10 14:15:44,2025-01-01 14:15:44,2024-12-09 14:15:44
3675,15,Task 3675 for project 15,Implement feature 25 and write tests.,MEDIUM,DONE,3,236,2025-08-29 10:25:13,2025-09-27 14:41:22,2025-09-21 10:25:13
3676,54,Task 3676 for project 54,Implement feature 26 and write tests.,LOW,REVIEW,3,297,2025-09-21 19:01:20,2025-09-27 14:41:22,2025-10-26 19:01:20
3677,39,Task 3677 for project 39,Implement feature 27 and write tests.,LOW,DONE,2,180,2025-08-25 00:21:43,2025-08-27 00:21:43,2025-10-08 00:21:43
3678,92,Task 3678 for project 92,Implement feature 28 and write tests.,MEDIUM,OPEN,5,78,2025-06-03 03:31:43,2025-07-24 03:31:43,2025-07-18 03:31:43
3679,69,Task 3679 for project 69,Implement feature 29 and write tests.,HIGH,DONE,5,197,2024-12-14 06:54:37,2025-02-25 06:54:37,2025-01-06 06:54:37
3680,13,Task 3680 for project 13,Implement feature 30 and write tests.,HIGH,IN_PROGRESS,5,71,2025-04-12 00:23:14,2025-06-29 00:23:14,2025-05-02 00:23:14
3681,65,Task 3681 for project 65,Implement feature 31 and write tests.,MEDIUM,REVIEW,8,290,2024-12-07 20:03:05,2025-02-22 20:03:05,2024-12-22 20:03:05
3682,35,Task 3682 for project 35,Implement feature 32 and write tests.,MEDIUM,DONE,5,223,2024-08-10 15:04:00,2024-09-17 15:04:00,
3683,18,Task 3683 for project 18,Implement feature 33 and write tests.,MEDIUM,OPEN,3,297,2024-08-21 01:39:01,2024-10-20 01:39:01,2024-10-01 01:39:01
3684,19,Task 3684 for project 19,Implement feature 34 and write tests.,LOW,OPEN,1,211,2025-06-28 04:56:18,2025-07-06 04:56:18,2025-07-18 04:56:18
3685,98,Task 3685 for project 98,Implement feature 35 and write tests.,HIGH,REVIEW,13,225,2025-06-07 11:19:28,2025-06-07 11:19:28,2025-07-13 11:19:28
3686,71,Task 3686 for project 71,Implement feature 36 and write tests.,MEDIUM,IN_PROGRESS,8,235,2025-03-30 01:27:48,2025-05-01 01:27:48,2025-05-01 01:27:48
3687,72,Task 3687 for project 72,Implement feature 37 and write tests.,HIGH,OPEN,5,181,2025-03-12 09:03:28,2025-05-16 09:03:28,2025-03-17 09:03:28
3688,25,Task 3688 for project 25,Implement feature 38 and write tests.,HIGH,OPEN,8,259,2025-03-26 09:23:29,2025-04-26 09:23:29,2025-04-25 09:23:29
3689,37,Task 3689 for project 37,Implement feature 39 and write tests.,LOW,OPEN,1,235,2025-09-10 17:19:06,2025-09-27 14:41:22,
3690,27,Task 3690 for project 27,Implement feature 40 and write tests.,MEDIUM,IN_PROGRESS,3,205,2025-09-24 06:33:32,2025-09-27 14:41:22,
3691,49,Task 3691 for project 49,Implement feature 41 and write tests.,HIGH,IN_PROGRESS,3,150,2025-09-22 03:39:24,2025-09-27 14:41:22,2025-10-11 03:39:24
3692,2,Task 3692 for project 2,Implement feature 42 and write tests.,MEDIUM,OPEN,3,86,2025-09-07 10:41:29,2025-09-08 10:41:29,
3693,42,Task 3693 for project 42,Implement feature 43 and write tests.,MEDIUM,IN_PROGRESS,1,88,2024-11-03 11:21:24,2024-11-07 11:21:24,
3694,21,Task 3694 for project 21,Implement feature 44 and write tests.,CRITICAL,DONE,2,205,2024-11-19 23:55:19,2024-11-24 23:55:19,
3695,51,Task 3695 for project 51,Implement feature 45 and write tests.,MEDIUM,IN_PROGRESS,5,205,2025-03-16 18:24:24,2025-03-23 18:24:24,2025-05-13 18:24:24
3696,3,Task 3696 for project 3,Implement feature 46 and write tests.,HIGH,IN_PROGRESS,3,279,2024-12-20 18:07:44,2025-01-21 18:07:44,2025-02-12 18:07:44
3697,46,Task 3697 for project 46,Implement feature 47 and write tests.,MEDIUM,IN_PROGRESS,13,267,2024-10-23 16:22:26,2024-10-23 16:22:26,
3698,72,Task 3698 for project 72,Implement feature 48 and write tests.,LOW,DONE,2,277,2024-12-29 03:41:11,2025-01-03 03:41:11,
3699,43,Task 3699 for project 43,Implement feature 49 and write tests.,MEDIUM,IN_PROGRESS,5,248,2025-03-28 14:33:43,2025-06-06 14:33:43,2025-05-02 14:33:43
3700,31,Task 3700 for project 31,Implement feature 0 and write tests.,HIGH,DONE,13,243,2025-02-23 01:04:24,2025-03-08 01:04:24,
3701,71,Task 3701 for project 71,Implement feature 1 and write tests.,HIGH,IN_PROGRESS,5,178,2025-06-22 17:22:49,2025-07-22 17:22:49,
3702,2,Task 3702 for project 2,Implement feature 2 and write tests.,HIGH,IN_PROGRESS,1,77,2025-07-16 20:49:51,2025-07-17 20:49:51,
3703,7,Task 3703 for project 7,Implement feature 3 and write tests.,MEDIUM,DONE,2,1,2025-01-15 22:34:36,2025-03-05 22:34:36,2025-02-07 22:34:36
3704,98,Task 3704 for project 98,Implement feature 4 and write tests.,MEDIUM,REVIEW,2,207,2024-10-21 16:47:55,2025-01-05 16:47:55,2024-12-16 16:47:55
3705,46,Task 3705 for project 46,Implement feature 5 and write tests.,MEDIUM,OPEN,3,105,2024-08-17 00:56:59,2024-10-01 00:56:59,
3706,50,Task 3706 for project 50,Implement feature 6 and write tests.,HIGH,DONE,3,150,2024-10-18 00:36:15,2024-12-29 00:36:15,2024-12-07 00:36:15
3707,25,Task 3707 for project 25,Implement feature 7 and write tests.,MEDIUM,DONE,5,225,2025-03-20 02:46:59,2025-03-26 02:46:59,2025-04-26 02:46:59
3708,65,Task 3708 for project 65,Implement feature 8 and write tests.,MEDIUM,OPEN,5,246,2024-08-18 18:18:05,2024-10-17 18:18:05,2024-09-21 18:18:05
3709,21,Task 3709 for project 21,Implement feature 9 and write tests.,HIGH,OPEN,8,213,2024-08-30 17:38:08,2024-09-25 17:38:08,2024-10-10 17:38:08
3710,55,Task 3710 for project 55,Implement feature 10 and write tests.,MEDIUM,IN_PROGRESS,8,191,2024-11-07 01:15:00,2024-12-14 01:15:00,2024-11-25 01:15:00
3711,39,Task 3711 for project 39,Implement feature 11 and write tests.,MEDIUM,DONE,2,130,2024-11-13 18:31:29,2025-01-02 18:31:29,2024-11-16 18:31:29
3712,62,Task 3712 for project 62,Implement feature 12 and write tests.,MEDIUM,REVIEW,2,141,2025-04-26 23:37:50,2025-07-06 23:37:50,
3713,52,Task 3713 for project 52,Implement feature 13 and write tests.,HIGH,IN_PROGRESS,5,192,2024-12-09 15:25:50,2025-01-26 15:25:50,2024-12-12 15:25:50
3714,19,Task 3714 for project 19,Implement feature 14 and write tests.,HIGH,CANCELLED,8,65,2024-11-02 08:32:33,2025-01-19 08:32:33,2024-11-25 08:32:33
3715,77,Task 3715 for project 77,Implement feature 15 and write tests.,HIGH,OPEN,1,224,2025-08-09 15:25:00,2025-09-27 14:41:22,2025-10-08 15:25:00
3716,99,Task 3716 for project 99,Implement feature 16 and write tests.,MEDIUM,REVIEW,2,92,2024-12-24 17:06:44,2025-01-16 17:06:44,
3717,16,Task 3717 for project 16,Implement feature 17 and write tests.,HIGH,DONE,1,5,2025-04-18 07:36:51,2025-07-08 07:36:51,2025-06-17 07:36:51
3718,83,Task 3718 for project 83,Implement feature 18 and write tests.,MEDIUM,REVIEW,3,151,2025-07-11 00:59:43,2025-08-13 00:59:43,
3719,64,Task 3719 for project 64,Implement feature 19 and write tests.,MEDIUM,DONE,8,158,2025-08-11 18:00:01,2025-09-18 18:00:01,
3720,70,Task 3720 for project 70,Implement feature 20 and write tests.,MEDIUM,OPEN,5,148,2025-04-13 13:48:37,2025-06-28 13:48:37,2025-04-28 13:48:37
3721,56,Task 3721 for project 56,Implement feature 21 and write tests.,MEDIUM,IN_PROGRESS,8,168,2024-12-14 05:11:12,2025-01-12 05:11:12,2025-02-05 05:11:12
3722,69,Task 3722 for project 69,Implement feature 22 and write tests.,MEDIUM,DONE,3,116,2025-04-03 08:51:14,2025-04-13 08:51:14,2025-05-27 08:51:14
3723,18,Task 3723 for project 18,Implement feature 23 and write tests.,LOW,OPEN,3,148,2025-04-19 06:34:30,2025-05-16 06:34:30,
3724,14,Task 3724 for project 14,Implement feature 24 and write tests.,HIGH,OPEN,5,86,2024-09-16 09:15:09,2024-11-05 09:15:09,2024-10-02 09:15:09
3725,17,Task 3725 for project 17,Implement feature 25 and write tests.,MEDIUM,DONE,8,95,2024-10-13 14:35:39,2024-10-21 14:35:39,
3726,92,Task 3726 for project 92,Implement feature 26 and write tests.,MEDIUM,BLOCKED,13,242,2025-02-03 13:29:37,2025-04-25 13:29:37,
3727,19,Task 3727 for project 19,Implement feature 27 and write tests.,LOW,REVIEW,5,238,2025-08-22 19:41:55,2025-09-25 19:41:55,2025-10-11 19:41:55
3728,69,Task 3728 for project 69,Implement feature 28 and write tests.,HIGH,DONE,3,280,2025-02-10 23:33:35,2025-03-23 23:33:35,2025-03-18 23:33:35
3729,92,Task 3729 for project 92,Implement feature 29 and write tests.,CRITICAL,REVIEW,1,165,2025-04-12 19:59:01,2025-07-06 19:59:01,2025-05-20 19:59:01
3730,40,Task 3730 for project 40,Implement feature 30 and write tests.,MEDIUM,REVIEW,5,88,2025-04-29 13:43:46,2025-06-08 13:43:46,2025-06-23 13:43:46
3731,13,Task 3731 for project 13,Implement feature 31 and write tests.,LOW,REVIEW,2,208,2024-11-01 10:40:35,2024-12-12 10:40:35,
3732,63,Task 3732 for project 63,Implement feature 32 and write tests.,LOW,REVIEW,2,189,2024-10-07 21:11:07,2024-11-19 21:11:07,2024-10-11 21:11:07
3733,7,Task 3733 for project 7,Implement feature 33 and write tests.,MEDIUM,DONE,3,271,2024-09-09 05:52:58,2024-09-20 05:52:58,2024-10-18 05:52:58
3734,34,Task 3734 for project 34,Implement feature 34 and write tests.,LOW,DONE,3,230,2025-07-22 07:52:35,2025-08-20 07:52:35,2025-08-22 07:52:35
3735,98,Task 3735 for project 98,Implement feature 35 and write tests.,HIGH,REVIEW,8,188,2025-01-17 11:17:52,2025-02-24 11:17:52,2025-01-27 11:17:52
3736,57,Task 3736 for project 57,Implement feature 36 and write tests.,HIGH,DONE,2,271,2025-03-21 08:44:15,2025-05-19 08:44:15,2025-05-11 08:44:15
3737,16,Task 3737 for project 16,Implement feature 37 and write tests.,MEDIUM,OPEN,1,183,2025-03-24 20:19:08,2025-06-05 20:19:08,
3738,59,Task 3738 for project 59,Implement feature 38 and write tests.,MEDIUM,DONE,1,103,2025-02-21 12:38:52,2025-05-09 12:38:52,2025-04-20 12:38:52
3739,27,Task 3739 for project 27,Implement feature 39 and write tests.,LOW,DONE,3,19,2025-04-19 13:09:26,2025-06-26 13:09:26,2025-05-22 13:09:26
3740,4,Task 3740 for project 4,Implement feature 40 and write tests.,MEDIUM,REVIEW,3,114,2025-01-02 06:08:49,2025-02-24 06:08:49,2025-01-16 06:08:49
3741,11,Task 3741 for project 11,Implement feature 41 and write tests.,MEDIUM,OPEN,5,36,2025-01-06 18:19:57,2025-03-13 18:19:57,2025-02-17 18:19:57
3742,77,Task 3742 for project 77,Implement feature 42 and write tests.,MEDIUM,DONE,3,94,2025-07-01 08:51:29,2025-09-04 08:51:29,
3743,61,Task 3743 for project 61,Implement feature 43 and write tests.,HIGH,DONE,2,260,2025-09-23 02:50:27,2025-09-27 14:41:22,
3744,9,Task 3744 for project 9,Implement feature 44 and write tests.,HIGH,IN_PROGRESS,5,181,2024-12-16 19:55:49,2025-01-10 19:55:49,2025-01-16 19:55:49
3745,2,Task 3745 for project 2,Implement feature 45 and write tests.,MEDIUM,OPEN,2,147,2025-07-07 07:51:16,2025-07-15 07:51:16,2025-08-20 07:51:16
3746,41,Task 3746 for project 41,Implement feature 46 and write tests.,MEDIUM,BLOCKED,8,93,2024-11-06 13:10:06,2024-12-28 13:10:06,2024-11-26 13:10:06
3747,42,Task 3747 for project 42,Implement feature 47 and write tests.,MEDIUM,IN_PROGRESS,2,109,2025-04-14 22:34:08,2025-06-14 22:34:08,
3748,66,Task 3748 for project 66,Implement feature 48 and write tests.,LOW,DONE,3,26,2024-10-21 11:17:34,2024-11-03 11:17:34,2024-12-16 11:17:34
3749,46,Task 3749 for project 46,Implement feature 49 and write tests.,HIGH,OPEN,3,218,2025-08-10 04:04:52,2025-09-27 04:04:52,2025-08-28 04:04:52
3750,64,Task 3750 for project 64,Implement feature 0 and write tests.,MEDIUM,IN_PROGRESS,8,45,2025-08-10 19:27:13,2025-08-30 19:27:13,2025-09-04 19:27:13
3751,76,Task 3751 for project 76,Implement feature 1 and write tests.,HIGH,BLOCKED,8,204,2024-09-23 08:03:06,2024-10-21 08:03:06,
3752,27,Task 3752 for project 27,Implement feature 2 and write tests.,MEDIUM,DONE,13,203,2024-11-17 16:11:52,2024-12-19 16:11:52,2024-12-24 16:11:52
3753,49,Task 3753 for project 49,Implement feature 3 and write tests.,MEDIUM,OPEN,8,221,2025-02-23 02:35:42,2025-04-07 02:35:42,
3754,7,Task 3754 for project 7,Implement feature 4 and write tests.,MEDIUM,IN_PROGRESS,2,295,2024-08-26 03:09:38,2024-09-01 03:09:38,2024-09-03 03:09:38
3755,69,Task 3755 for project 69,Implement feature 5 and write tests.,MEDIUM,REVIEW,5,284,2025-04-24 22:02:56,2025-04-26 22:02:56,2025-05-31 22:02:56
3756,69,Task 3756 for project 69,Implement feature 6 and write tests.,MEDIUM,DONE,2,120,2025-04-24 23:50:40,2025-05-04 23:50:40,2025-06-09 23:50:40
3757,70,Task 3757 for project 70,Implement feature 7 and write tests.,MEDIUM,DONE,1,210,2025-09-13 02:43:40,2025-09-27 14:41:22,2025-10-02 02:43:40
3758,84,Task 3758 for project 84,Implement feature 8 and write tests.,MEDIUM,OPEN,1,151,2025-06-02 10:15:07,2025-08-07 10:15:07,2025-07-05 10:15:07
3759,39,Task 3759 for project 39,Implement feature 9 and write tests.,MEDIUM,OPEN,2,235,2025-05-18 13:15:53,2025-07-04 13:15:53,2025-06-23 13:15:53
3760,100,Task 3760 for project 100,Implement feature 10 and write tests.,HIGH,REVIEW,5,252,2025-04-15 20:06:52,2025-05-29 20:06:52,2025-05-22 20:06:52
3761,97,Task 3761 for project 97,Implement feature 11 and write tests.,LOW,IN_PROGRESS,13,267,2024-11-09 19:17:57,2024-11-23 19:17:57,
3762,76,Task 3762 for project 76,Implement feature 12 and write tests.,HIGH,OPEN,2,27,2024-12-20 18:17:22,2025-03-04 18:17:22,2025-01-18 18:17:22
3763,60,Task 3763 for project 60,Implement feature 13 and write tests.,MEDIUM,DONE,3,276,2024-09-30 01:45:07,2024-11-07 01:45:07,
3764,68,Task 3764 for project 68,Implement feature 14 and write tests.,MEDIUM,DONE,2,277,2024-12-27 06:31:43,2025-02-22 06:31:43,2025-02-24 06:31:43
3765,11,Task 3765 for project 11,Implement feature 15 and write tests.,HIGH,BLOCKED,1,237,2024-08-14 18:54:51,2024-10-27 18:54:51,
3766,68,Task 3766 for project 68,Implement feature 16 and write tests.,MEDIUM,OPEN,1,154,2025-02-23 15:37:32,2025-03-07 15:37:32,
3767,35,Task 3767 for project 35,Implement feature 17 and write tests.,LOW,REVIEW,3,106,2025-06-30 01:43:40,2025-07-20 01:43:40,2025-08-25 01:43:40
3768,67,Task 3768 for project 67,Implement feature 18 and write tests.,MEDIUM,OPEN,1,201,2025-09-14 03:00:52,2025-09-27 14:41:22,2025-09-26 03:00:52
3769,82,Task 3769 for project 82,Implement feature 19 and write tests.,LOW,OPEN,13,16,2025-01-13 15:52:57,2025-03-09 15:52:57,2025-02-04 15:52:57
3770,69,Task 3770 for project 69,Implement feature 20 and write tests.,HIGH,OPEN,1,59,2024-10-06 05:42:53,2024-12-07 05:42:53,2024-11-15 05:42:53
3771,69,Task 3771 for project 69,Implement feature 21 and write tests.,MEDIUM,OPEN,3,41,2025-03-05 06:58:00,2025-04-17 06:58:00,
3772,74,Task 3772 for project 74,Implement feature 22 and write tests.,HIGH,CANCELLED,5,6,2024-08-21 05:10:31,2024-11-08 05:10:31,
3773,85,Task 3773 for project 85,Implement feature 23 and write tests.,MEDIUM,REVIEW,3,294,2024-12-11 06:22:39,2025-02-05 06:22:39,
3774,60,Task 3774 for project 60,Implement feature 24 and write tests.,MEDIUM,DONE,3,296,2024-09-09 02:43:21,2024-11-19 02:43:21,2024-09-19 02:43:21
3775,55,Task 3775 for project 55,Implement feature 25 and write tests.,LOW,IN_PROGRESS,8,217,2025-01-11 22:58:47,2025-02-27 22:58:47,2025-03-03 22:58:47
3776,12,Task 3776 for project 12,Implement feature 26 and write tests.,MEDIUM,IN_PROGRESS,1,161,2025-08-30 12:58:35,2025-09-27 14:41:22,2025-09-01 12:58:35
3777,96,Task 3777 for project 96,Implement feature 27 and write tests.,LOW,DONE,8,7,2025-04-07 22:24:39,2025-05-27 22:24:39,2025-05-21 22:24:39
3778,3,Task 3778 for project 3,Implement feature 28 and write tests.,HIGH,OPEN,5,63,2024-11-06 06:20:04,2025-01-19 06:20:04,2024-12-27 06:20:04
3779,11,Task 3779 for project 11,Implement feature 29 and write tests.,MEDIUM,OPEN,2,6,2025-02-12 17:17:53,2025-04-21 17:17:53,
